SYNC_ID,TIMESTAMP,MAC,CSI_LEN,CSI_VALUES
35,0.3408,ac:15:18:d5:52:64,128,44 -64 2 0 -12 -22 -11 -21 -13 -21 -11 -19 -11 -20 -12 -20 -10 -19 -13 -19 -12 -19 -13 -19 -12 -18 -13 -18 -12 -18 -14 -19 -12 -20 -13 -21 -11 -19 -9 -19 -10 -18 -8 -19 -9 -17 -7 -17 -6 -18 -6 -16 -4 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -18 -4 -17 -5 -20 -4 -20 -4 -20 -3 -19 -4 -21 -3 -19 -4 -21 -3 -21 -2 -23 -4 -23 -2 -22 -3 -22 -4 -20 -6 -23 -5 -21 -7 -20 -6 -20 -6 -20 -7 -20 -8 -21 -8 -19 -8 -21 -9 -22 -8 -21
36,0.3591,ac:15:18:d5:52:64,128,44 -64 2 0 -2 -25 -3 -24 -4 -23 -4 -22 -4 -22 -6 -23 -4 -21 -7 -22 -5 -22 -5 -23 -5 -21 -6 -22 -6 -22 -6 -22 -5 -24 -5 -23 -4 -22 -3 -21 -3 -20 -2 -19 -3 -19 -1 -18 -1 -19 -1 -18 1 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -18 4 -18 4 -19 4 -20 4 -19 5 -19 5 -20 5 -19 5 -21 4 -19 7 -22 6 -22 6 -22 5 -21 4 -20 3 -23 3 -22 1 -21 2 -21 2 -22 1 -20 -1 -22 -1 -20 1 -23 0 -24 1 -23
38,0.3791,ac:15:18:d5:52:64,128,44 -64 2 0 7 -8 8 -10 6 -9 7 -9 7 -9 6 -9 6 -9 6 -9 5 -9 6 -9 6 -9 6 -10 6 -10 7 -9 8 -10 6 -9 7 -9 7 -8 7 -7 7 -7 6 -7 6 -6 7 -6 6 -6 7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 -6 7 -6 7 -6 8 -7 7 -5 8 -6 8 -6 7 -5 9 -6 7 -6 9 -6 9 -7 9 -6 9 -6 8 -6 8 -6 8 -7 7 -6 8 -7 8 -7 7 -7 8 -8 6 -7 8 -8 7 -9 8 -9
41,0.3995,ac:15:18:d5:52:64,128,44 -64 2 0 23 6 23 6 22 3 21 4 22 4 21 3 20 3 22 2 20 2 22 2 20 1 22 2 22 2 21 4 22 5 21 4 21 4 20 5 18 4 18 5 18 5 16 5 16 6 15 6 15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 7 17 7 17 8 18 8 16 9 17 10 17 9 16 9 18 11 17 8 19 10 20 9 19 10 19 10 18 9 19 10 20 10 17 6 19 8 18 7 19 6 20 6 19 4 21 7 22 6 21 6
42,0.4194,ac:15:18:d5:52:64,128,44 -64 2 0 10 -5 11 -6 9 -6 9 -6 10 -5 9 -6 9 -6 9 -7 8 -6 9 -7 8 -7 8 -7 8 -6 9 -6 10 -6 9 -6 9 -5 9 -5 8 -5 8 -4 8 -4 8 -4 8 -4 7 -3 7 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -3 8 -3 9 -2 9 -3 9 -2 9 -2 9 -2 9 -2 10 -2 9 -3 10 -3 10 -3 10 -2 10 -3 9 -2 10 -2 10 -3 9 -4 9 -3 10 -3 9 -4 10 -4 8 -5 10 -5 10 -5 10 -5
44,0.4387,ac:15:18:d5:52:64,128,44 -64 2 0 -4 -12 -4 -12 -4 -12 -4 -11 -4 -11 -5 -11 -4 -11 -5 -11 -4 -10 -4 -11 -4 -10 -5 -10 -5 -10 -5 -11 -4 -11 -4 -11 -3 -11 -3 -10 -3 -10 -2 -10 -3 -10 -2 -9 -2 -10 -1 -9 -1 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -9 -1 -9 -1 -10 -1 -10 0 -10 0 -10 -1 -10 0 -10 0 -10 -1 -10 1 -12 0 -12 1 -11 0 -11 -1 -10 -1 -12 -1 -11 -2 -10 -1 -10 -2 -11 -2 -10 -2 -11 -2 -10 -2 -11 -2 -12 -2 -12
47,0.4620,ac:15:18:d5:52:64,128,44 -64 2 0 24 -9 25 -10 21 -11 21 -10 21 -11 21 -12 20 -11 20 -13 19 -12 21 -12 19 -12 20 -12 21 -13 20 -11 22 -11 20 -11 20 -11 21 -9 19 -9 18 -8 18 -8 17 -7 18 -6 17 -6 17 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 19 -4 19 -3 20 -3 21 -3 19 -2 20 -2 21 -3 20 -3 22 -2 19 -4 23 -2 23 -3 23 -2 23 -3 21 -3 23 -3 23 -4 20 -6 21 -5 21 -5 20 -7 22 -8 19 -8 22 -7 23 -9 22 -8
48,0.4787,ac:15:18:d5:52:64,128,44 -64 2 0 8 -9 8 -8 7 -9 7 -9 7 -8 7 -9 6 -8 6 -10 6 -9 7 -9 6 -8 6 -9 6 -9 6 -10 7 -10 7 -9 7 -9 7 -8 6 -8 6 -7 6 -7 6 -6 7 -6 6 -5 7 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -6 7 -5 7 -6 8 -6 8 -6 8 -5 8 -6 7 -5 9 -6 8 -5 9 -5 9 -6 9 -5 9 -6 8 -5 9 -6 8 -7 7 -7 7 -6 8 -6 7 -6 7 -8 7 -7 8 -7 8 -8 9 -7
50,0.4985,ac:15:18:d5:52:64,128,44 -64 2 0 -25 1 -23 1 -24 3 -22 3 -23 2 -22 3 -21 3 -22 5 -22 3 -23 3 -21 3 -22 3 -21 3 -23 4 -22 3 -24 3 -22 2 -21 1 -20 2 -19 -1 -19 0 -19 -1 -19 -2 -17 -3 -17 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 -2 -18 -2 -21 -3 -21 -3 -20 -3 -19 -4 -21 -4 -19 -4 -21 -4 -21 -4 -23 -6 -22 -5 -22 -6 -21 -4 -19 -4 -23 -4 -21 -3 -20 -1 -21 -3 -22 -1 -21 -2 -22 0 -21 0 -23 -2 -23 0 -22 -1
52,0.5210,ac:15:18:d5:52:64,128,44 -64 2 0 -20 -14 -22 -14 -21 -10 -19 -11 -20 -11 -20 -11 -19 -10 -21 -9 -20 -10 -21 -10 -20 -9 -20 -9 -21 -9 -20 -11 -21 -12 -19 -11 -20 -11 -18 -12 -18 -10 -16 -11 -16 -11 -15 -10 -14 -13 -13 -11 -13 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 -12 -14 -13 -14 -14 -16 -15 -14 -14 -14 -15 -15 -15 -14 -14 -14 -15 -14 -13 -15 -17 -16 -16 -15 -17 -15 -16 -15 -15 -16 -17 -17 -16 -15 -12 -16 -14 -16 -13 -17 -12 -18 -13 -17 -11 -18 -13 -20 -13 -19 -14
54,0.5391,ac:15:18:d5:52:64,128,44 -64 2 0 -11 -21 -12 -22 -12 -19 -12 -19 -12 -19 -13 -20 -12 -18 -14 -19 -12 -17 -14 -19 -13 -17 -14 -18 -14 -19 -12 -19 -12 -21 -12 -19 -12 -19 -10 -19 -10 -17 -8 -18 -8 -18 -7 -16 -7 -17 -6 -16 -6 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -18 -6 -18 -6 -19 -6 -21 -5 -19 -5 -20 -5 -20 -5 -19 -5 -21 -6 -19 -6 -23 -7 -22 -5 -22 -6 -21 -6 -21 -6 -22 -7 -22 -7 -18 -7 -21 -8 -20 -8 -20 -9 -20 -10 -17 -9 -20 -11 -21 -10 -21
56,0.5601,ac:15:18:d5:52:64,128,44 -64 2 0 -12 2 -12 3 -11 4 -11 3 -11 3 -11 4 -10 4 -11 4 -10 4 -11 3 -10 4 -11 4 -11 4 -11 3 -11 3 -11 4 -10 3 -10 2 -10 3 -9 2 -9 2 -9 2 -10 1 -9 0 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 0 -9 0 -10 0 -11 0 -10 0 -10 -1 -11 0 -10 0 -11 0 -10 0 -12 -1 -12 -1 -11 -1 -11 -1 -11 0 -12 -1 -11 0 -10 1 -11 1 -11 1 -10 1 -11 2 -10 2 -12 1 -12 2 -11 1
58,0.5789,ac:15:18:d5:52:64,128,44 -64 2 0 -21 -12 -22 -13 -21 -9 -21 -10 -21 -11 -21 -10 -19 -10 -21 -9 -19 -8 -22 -9 -20 -8 -21 -8 -22 -9 -20 -9 -23 -11 -20 -10 -20 -10 -18 -11 -17 -10 -16 -11 -17 -11 -14 -10 -15 -11 -14 -11 -13 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 -11 -15 -13 -16 -12 -16 -15 -14 -12 -15 -14 -16 -14 -15 -14 -15 -15 -15 -13 -17 -16 -17 -15 -16 -16 -17 -15 -16 -14 -17 -16 -18 -15 -16 -12 -16 -13 -17 -14 -17 -12 -19 -13 -17 -9 -19 -12 -20 -12 -20 -12
60,0.5992,ac:15:18:d5:52:64,128,44 -64 2 0 -10 7 -10 7 -8 8 -8 7 -8 7 -8 7 -8 7 -8 8 -8 7 -8 8 -7 7 -7 8 -8 8 -9 8 -9 8 -9 7 -8 7 -9 6 -8 6 -8 5 -8 5 -8 5 -8 5 -8 4 -8 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 5 -8 4 -9 5 -9 4 -9 4 -9 4 -9 4 -9 4 -10 4 -9 4 -10 5 -10 5 -10 4 -10 5 -9 5 -11 5 -10 5 -9 5 -9 5 -9 5 -9 5 -9 6 -8 6 -9 6 -9 7 -9 6
62,0.6190,ac:15:18:d5:52:64,128,44 -64 2 0 20 12 20 11 21 9 19 10 19 10 20 9 18 8 20 7 19 9 20 9 18 8 19 8 19 8 21 8 21 9 20 10 19 9 17 10 17 9 15 10 16 9 14 10 14 11 13 11 12 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 12 12 13 13 14 14 14 13 13 12 14 14 15 12 14 14 15 12 14 13 17 14 17 13 17 14 16 13 14 16 15 15 14 15 13 15 13 16 14 15 12 18 12 16 11 17 14 19 13 17 13
65,0.6415,ac:15:18:d5:52:64,128,44 -64 2 0 2 11 2 11 3 11 3 10 2 10 3 10 3 10 4 10 3 9 3 10 3 9 3 10 3 10 3 10 3 11 3 10 2 10 1 10 2 9 1 9 1 9 1 8 0 9 0 8 -1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 8 0 9 0 9 0 9 0 9 0 9 0 10 -1 9 0 10 0 9 -1 10 0 11 -1 10 0 10 0 9 0 11 0 10 1 9 0 10 1 10 1 9 1 10 2 9 1 11 2 11 1 11
66,0.6617,ac:15:18:d5:52:64,128,44 -64 2 0 -1 24 0 24 2 22 1 21 0 22 1 22 1 20 2 22 2 21 3 21 4 20 3 20 3 21 2 22 1 23 1 22 0 20 -2 21 -1 18 -2 19 -2 19 -2 17 -2 18 -2 17 -4 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 18 -3 18 -4 19 -4 19 -4 18 -4 18 -5 19 -6 18 -7 20 -4 19 -4 21 -4 21 -5 21 -5 21 -4 20 -5 22 -4 21 -2 19 -3 19 -4 20 -3 19 -2 21 0 19 -1 21 0 23 -1 22
68,0.6789,ac:15:18:d5:52:64,128,44 -64 2 0 -13 -21 -14 -21 -14 -19 -13 -18 -13 -19 -14 -19 -13 -18 -15 -18 -14 -17 -15 -18 -14 -17 -15 -17 -14 -17 -13 -19 -13 -20 -13 -19 -13 -18 -11 -19 -11 -17 -9 -17 -9 -17 -8 -16 -8 -17 -7 -16 -6 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -17 -8 -18 -8 -18 -8 -19 -7 -19 -7 -19 -7 -20 -7 -19 -7 -20 -7 -18 -7 -22 -9 -21 -8 -21 -8 -21 -7 -19 -8 -22 -9 -22 -9 -18 -9 -19 -9 -20 -10 -19 -11 -20 -11 -16 -11 -20 -13 -20 -11 -20
70,0.6990,ac:15:18:d5:52:64,128,44 -64 2 0 -17 -18 -18 -18 -17 -15 -16 -15 -17 -15 -18 -15 -17 -14 -19 -14 -17 -13 -18 -14 -18 -13 -18 -13 -18 -14 -17 -15 -18 -16 -17 -15 -17 -14 -15 -15 -15 -14 -14 -14 -14 -14 -12 -13 -12 -15 -11 -14 -10 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -15 -10 -16 -10 -17 -11 -19 -10 -17 -10 -18 -10 -18 -10 -17 -10 -19 -10 -17 -10 -20 -12 -20 -11 -20 -11 -19 -11 -18 -12 -20 -12 -19 -12 -16 -13 -18 -12 -17 -13 -16 -15 -17 -14 -14 -14 -17 -16 -18 -15 -18
72,0.7209,ac:15:18:d5:52:64,128,44 -64 2 0 21 7 22 6 22 5 21 4 21 5 21 4 20 4 22 3 20 4 22 4 20 3 21 3 20 3 22 4 21 4 22 4 20 4 19 5 18 4 18 6 18 5 16 5 16 7 14 7 14 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 8 15 8 16 9 17 10 16 9 15 10 17 11 15 10 17 11 16 10 18 13 18 12 17 13 18 11 16 10 19 11 18 10 18 9 18 9 18 9 18 7 20 7 19 6 19 8 22 8 20 8
74,0.7405,ac:15:18:d5:52:64,128,44 -64 2 0 -1 11 -1 11 0 12 0 10 -1 11 0 10 0 10 1 10 0 10 0 11 0 10 0 10 0 10 0 11 0 11 0 11 -1 10 -1 10 -1 9 -1 9 -1 9 -2 9 -2 8 -2 8 -3 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 8 -2 7 -3 9 -3 9 -3 9 -3 8 -4 10 -3 8 -3 9 -3 9 -5 10 -4 10 -4 10 -4 9 -3 9 -4 10 -3 10 -2 9 -2 9 -2 10 -2 9 -1 10 -1 10 -2 10 -2 11 -2 10
77,0.7594,ac:15:18:d5:52:64,128,44 -64 2 0 22 -9 22 -9 21 -11 19 -9 20 -8 19 -10 19 -9 19 -11 19 -10 20 -11 17 -11 18 -11 18 -10 19 -11 20 -9 20 -9 20 -9 19 -7 18 -7 18 -5 17 -7 16 -5 17 -5 16 -4 16 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 -4 17 -4 19 -3 19 -4 18 -3 19 -2 20 -3 19 -2 20 -2 19 -2 22 -3 22 -3 21 -2 21 -3 19 -3 22 -4 21 -4 19 -5 19 -5 20 -4 19 -5 20 -7 18 -8 21 -6 21 -9 21 -7
78,0.7807,ac:15:18:d5:52:64,128,44 -64 2 0 -4 -24 -4 -24 -6 -23 -4 -22 -4 -22 -4 -22 -4 -21 -6 -22 -6 -21 -7 -23 -7 -20 -7 -21 -6 -22 -5 -22 -4 -24 -5 -22 -4 -21 -2 -21 -2 -19 -1 -20 -1 -19 -2 -18 -1 -19 0 -18 0 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -18 1 -19 0 -20 1 -21 1 -19 2 -20 2 -21 2 -19 2 -21 1 -20 2 -23 1 -22 1 -22 1 -22 1 -21 2 -23 0 -23 -1 -20 0 -21 0 -21 0 -20 -1 -22 -4 -20 -2 -21 -4 -23 -3 -23
80,0.7999,ac:15:18:d5:52:64,128,44 -64 2 0 -24 6 -24 6 -22 7 -21 7 -21 6 -21 7 -20 6 -22 8 -20 7 -21 8 -20 8 -20 9 -21 8 -21 7 -23 7 -21 7 -21 6 -21 5 -20 4 -20 3 -19 3 -17 3 -18 2 -17 2 -18 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -19 2 -18 1 -20 1 -20 1 -19 0 -20 0 -21 0 -20 -1 -21 -1 -19 1 -23 0 -23 1 -22 -1 -22 1 -21 0 -23 0 -22 1 -19 3 -21 2 -22 2 -20 2 -21 3 -20 4 -22 5 -23 6 -23 5
