SYNC_ID,TIMESTAMP,MAC,CSI_LEN,CSI_VALUES
20,0.2131,ac:15:18:d4:c9:64,128,44 -64 2 0 2 12 2 13 3 12 2 12 2 12 3 12 2 11 3 12 3 11 3 12 3 11 4 12 3 12 2 12 2 13 2 12 2 13 1 12 1 11 0 11 0 11 0 10 0 11 0 10 -1 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -1 10 -1 10 -1 11 -1 10 -1 11 -2 11 -2 10 -2 11 -1 10 -1 12 -1 12 -1 12 -1 12 -1 11 -2 12 -1 12 0 10 0 11 0 11 0 11 1 11 1 10 1 12 2 13 1 13
22,0.2331,ac:15:18:d4:c9:64,128,44 -64 2 0 -8 20 -8 22 -5 20 -6 20 -6 19 -6 19 -5 18 -4 20 -5 18 -5 20 -4 19 -4 20 -5 21 -6 20 -7 22 -6 20 -6 21 -8 19 -7 17 -8 17 -8 16 -7 15 -9 16 -8 14 -9 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 14 -9 15 -10 14 -10 16 -9 14 -11 15 -11 15 -10 14 -11 15 -9 14 -12 17 -11 17 -11 16 -11 16 -10 16 -11 17 -11 18 -8 15 -9 17 -9 17 -8 16 -8 18 -5 16 -8 18 -7 20 -8 19
24,0.2530,ac:15:18:d4:c9:64,128,44 -64 2 0 8 -21 8 -22 6 -20 6 -20 6 -20 5 -21 5 -19 4 -21 5 -19 5 -21 4 -20 4 -21 4 -21 6 -21 7 -22 6 -21 6 -20 8 -20 6 -18 8 -17 7 -17 7 -16 9 -16 8 -15 9 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -15 9 -15 10 -15 10 -16 10 -14 11 -16 11 -16 10 -15 11 -16 9 -15 12 -16 11 -17 12 -16 11 -16 10 -16 11 -17 10 -17 8 -16 9 -17 9 -17 8 -17 8 -19 6 -17 8 -19 8 -20 8 -19
27,0.2738,ac:15:18:d4:c9:64,128,44 -64 2 0 -1 21 0 23 1 19 1 20 1 20 2 20 2 19 3 21 2 18 3 21 3 19 4 20 3 21 2 20 1 23 1 20 1 21 0 20 0 19 -1 18 -1 18 -1 16 -2 17 -2 16 -3 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 16 -4 17 -4 16 -5 19 -5 15 -5 18 -5 18 -5 17 -5 18 -3 16 -6 19 -5 19 -6 19 -5 19 -5 18 -5 19 -4 20 -2 16 -3 19 -3 18 -2 18 -2 20 0 16 -1 20 0 21 -1 20
29,0.2957,ac:15:18:d4:c9:64,128,44 -64 2 0 -6 12 -5 12 -4 13 -4 12 -5 12 -4 12 -4 11 -3 12 -4 12 -4 12 -4 11 -4 12 -4 12 -4 13 -4 13 -5 13 -5 12 -5 11 -5 11 -5 10 -5 10 -6 9 -6 9 -6 8 -6 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 8 -7 8 -7 9 -7 9 -7 8 -7 8 -8 9 -8 8 -8 9 -8 8 -9 9 -9 9 -9 9 -9 9 -7 8 -8 10 -7 9 -6 9 -6 9 -6 10 -7 9 -6 11 -5 9 -7 10 -6 11 -6 11
31,0.3153,ac:15:18:d4:c9:64,128,44 -64 2 0 13 -18 13 -19 10 -18 10 -18 10 -18 10 -19 9 -18 9 -19 9 -18 10 -19 9 -18 9 -19 9 -19 10 -19 12 -20 11 -19 11 -19 11 -17 10 -16 11 -15 11 -15 10 -13 12 -14 11 -12 12 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 -12 12 -12 13 -13 14 -14 13 -12 14 -12 14 -13 13 -12 14 -12 12 -12 16 -13 15 -14 15 -12 14 -13 13 -13 15 -14 14 -15 12 -14 13 -15 12 -14 11 -15 12 -16 10 -14 13 -16 12 -17 13 -17
33,0.3356,ac:15:18:d4:c9:64,128,44 -64 2 0 12 17 12 18 14 16 13 15 13 16 14 15 13 14 14 14 13 14 14 15 13 14 14 15 14 15 14 16 14 17 13 17 13 16 11 16 12 15 10 15 10 14 9 14 8 15 7 14 6 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 15 6 15 6 16 7 17 6 16 6 16 6 18 5 16 6 18 6 16 6 19 7 18 6 19 7 18 6 16 7 20 8 17 8 16 8 16 8 16 9 16 10 16 10 14 10 17 12 17 11 17
34,0.3529,ac:15:18:d4:c9:64,128,44 -64 2 0 19 -7 21 -8 18 -9 19 -9 18 -9 18 -9 17 -9 18 -11 16 -9 19 -10 17 -10 18 -10 19 -10 18 -10 21 -10 18 -9 19 -9 19 -7 17 -7 17 -6 17 -7 15 -5 17 -5 15 -4 16 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 -3 17 -3 16 -2 19 -3 16 -2 18 -2 18 -2 17 -1 18 -2 16 -2 19 -1 19 -2 19 -1 19 -2 18 -2 19 -3 20 -4 16 -5 19 -4 18 -4 18 -5 18 -6 15 -6 19 -5 20 -7 20 -6
36,0.3730,ac:15:18:d4:c9:64,128,44 -64 2 0 -14 17 -14 18 -11 18 -11 17 -12 17 -11 18 -10 17 -10 18 -10 17 -11 19 -10 17 -10 18 -10 18 -11 18 -13 18 -12 18 -11 18 -12 16 -11 15 -12 14 -12 14 -11 13 -13 13 -12 12 -13 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 10 -13 10 -15 10 -15 11 -14 10 -15 11 -16 11 -15 10 -16 11 -14 11 -17 12 -16 12 -16 11 -16 12 -14 11 -17 13 -15 13 -13 13 -13 13 -14 13 -12 13 -13 15 -11 14 -14 15 -13 16 -13 15
38,0.3924,ac:15:18:d4:c9:64,128,44 -64 2 0 1 -14 1 -14 0 -14 0 -13 1 -13 1 -13 1 -13 0 -13 0 -13 0 -14 -1 -13 -1 -13 -1 -14 0 -14 1 -14 1 -14 1 -13 2 -13 2 -12 2 -12 2 -12 2 -10 3 -11 3 -10 3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 -11 3 -10 3 -11 3 -12 3 -11 4 -11 4 -11 4 -10 4 -11 3 -10 4 -12 4 -12 4 -12 4 -12 4 -11 4 -12 4 -13 2 -11 3 -11 3 -12 3 -12 2 -12 1 -11 2 -13 2 -13 2 -14
41,0.4136,ac:15:18:d4:c9:64,128,44 -64 2 0 3 -13 3 -14 2 -14 2 -13 2 -13 2 -13 2 -13 1 -13 1 -13 1 -13 1 -13 1 -13 1 -14 2 -13 2 -14 2 -14 2 -13 3 -13 2 -12 3 -11 3 -12 3 -10 4 -10 4 -10 4 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -10 4 -10 5 -10 5 -11 5 -10 5 -10 5 -10 5 -10 6 -11 5 -10 6 -11 5 -11 6 -11 6 -11 5 -11 6 -11 5 -12 4 -11 4 -11 4 -11 4 -11 4 -12 2 -11 4 -12 3 -13 4 -13
43,0.4334,ac:15:18:d4:c9:64,128,44 -64 2 0 -7 11 -7 13 -5 11 -6 11 -6 11 -5 11 -5 11 -5 12 -5 10 -5 12 -5 11 -5 12 -5 12 -6 11 -7 13 -6 11 -6 11 -7 11 -6 10 -7 10 -7 9 -6 8 -7 8 -7 8 -7 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 7 -8 8 -8 7 -9 8 -8 7 -9 8 -9 8 -8 7 -9 8 -7 7 -9 8 -9 9 -9 8 -9 9 -8 8 -9 9 -9 10 -6 8 -8 9 -7 9 -7 9 -7 10 -6 9 -7 10 -7 11 -8 11
45,0.4538,ac:15:18:d4:c9:64,128,44 -64 2 0 8 -21 8 -21 6 -21 6 -20 7 -20 6 -20 6 -20 5 -21 5 -20 5 -21 5 -20 4 -20 5 -21 6 -21 7 -21 6 -21 6 -20 8 -19 7 -18 8 -17 7 -17 8 -16 9 -16 8 -15 9 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -14 10 -14 11 -15 11 -16 11 -14 11 -15 12 -15 11 -13 12 -15 11 -15 13 -16 12 -17 12 -15 12 -16 11 -15 12 -17 11 -17 9 -16 9 -16 10 -16 8 -16 9 -18 7 -17 9 -18 8 -20 9 -19
47,0.4736,ac:15:18:d4:c9:64,128,44 -64 2 0 13 2 13 2 13 1 12 1 12 1 12 0 12 1 12 0 12 0 13 1 12 1 12 1 12 1 13 0 13 1 13 2 13 2 12 2 11 1 11 3 11 2 10 3 10 3 9 3 9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 3 9 3 10 4 10 4 10 4 10 4 10 4 9 4 11 4 9 4 11 6 11 5 10 6 10 5 9 4 12 4 11 4 10 3 10 3 11 3 10 2 12 2 10 2 11 3 12 3 12 3
49,0.4936,ac:15:18:d4:c9:64,128,44 -64 2 0 10 18 11 20 11 16 11 17 11 17 12 17 11 15 13 16 11 14 12 16 12 15 12 16 14 17 11 16 12 19 11 16 11 18 9 17 9 16 8 16 7 16 7 14 6 16 6 15 5 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 15 5 16 5 15 6 18 4 15 5 18 4 17 4 17 4 18 5 15 5 18 6 18 5 18 6 18 6 18 5 18 7 19 7 15 7 17 6 17 7 16 9 18 8 14 9 17 10 18 9 18
51,0.5136,ac:15:18:d4:c9:64,128,44 -64 2 0 -23 3 -23 3 -20 5 -20 4 -21 5 -21 5 -20 5 -21 7 -20 6 -21 6 -19 7 -20 7 -20 7 -21 5 -22 5 -21 6 -20 5 -20 3 -19 3 -19 3 -19 2 -17 2 -18 1 -17 1 -17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -18 -2 -17 -2 -19 -3 -19 -3 -18 -3 -18 -3 -19 -3 -18 -3 -19 -4 -19 -2 -21 -3 -21 -2 -20 -3 -20 -2 -18 -2 -21 -3 -21 -1 -18 0 -19 0 -19 0 -19 0 -20 1 -18 2 -21 2 -22 3 -21 2
53,0.5341,ac:15:18:d4:c9:64,128,44 -64 2 0 -1 13 -1 14 1 13 1 12 0 13 1 12 1 12 1 13 1 11 1 13 2 12 2 12 2 13 1 12 0 13 0 13 0 12 -1 12 0 12 -1 11 -1 11 -1 10 -2 10 -2 10 -3 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 10 -3 10 -3 10 -3 11 -3 10 -3 10 -4 11 -3 10 -3 11 -3 10 -4 12 -3 12 -4 11 -3 12 -3 11 -3 12 -3 12 -2 10 -2 11 -2 11 -2 11 -1 12 0 10 -1 12 0 13 -1 13
55,0.5538,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 -19 -14 -19 -14 -16 -14 -16 -13 -17 -14 -17 -13 -16 -15 -16 -14 -15 -15 -16 -15 -15 -15 -15 -15 -16 -14 -17 -14 -19 -14 -17 -14 -17 -12 -18 -11 -16 -10 -16 -10 -16 -9 -15 -9 -16 -8 -15 -7 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -15 -8 -16 -8 -17 -8 -18 -7 -16 -7 -18 -7 -18 -7 -17 -7 -19 -8 -17 -8 -20 -9 -19 -7 -19 -8 -18 -8 -18 -8 -19 -10 -19 -9 -16 -9 -17 -9 -17 -10 -16 -11 -18 -11 -15 -11 -17 -13 -18 -12 -18
57,0.5757,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 -5 -14 -5 -13 -3 -13 -3 -13 -4 -13 -4 -12 -4 -13 -3 -12 -3 -14 -3 -13 -3 -13 -2 -13 -3 -13 -4 -14 -4 -13 -4 -13 -4 -12 -6 -11 -5 -11 -5 -11 -5 -10 -5 -10 -5 -10 -5 -9 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -5 -10 -5 -11 -6 -11 -6 -10 -6 -10 -6 -11 -7 -10 -7 -10 -7 -10 -6 -12 -7 -11 -6 -11 -7 -11 -6 -10 -6 -12 -7 -12 -6 -11 -5 -11 -6 -11 -6 -11 -5 -12 -5 -11 -4 -12 -5 -13 -4 -13 -5
59,0.5954,ac:15:18:d4:c9:64,128,44 -64 2 0 -23 -1 -24 0 -21 1 -21 1 -21 1 -22 1 -20 1 -22 3 -20 2 -22 2 -20 3 -21 3 -22 3 -22 2 -23 1 -22 1 -21 1 -21 -1 -20 -1 -19 -1 -20 -1 -17 -2 -18 -2 -17 -2 -17 -3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 -4 -17 -4 -18 -5 -19 -5 -17 -5 -18 -5 -19 -5 -18 -5 -19 -6 -17 -4 -20 -6 -20 -5 -19 -6 -20 -5 -19 -5 -21 -5 -20 -4 -18 -3 -19 -3 -19 -4 -19 -2 -21 -2 -18 0 -20 -2 -22 -1 -21 -2
61,0.6140,ac:15:18:d4:c9:64,128,44 -64 2 0 -2 -14 -3 -14 -3 -14 -3 -13 -3 -13 -4 -13 -3 -12 -4 -13 -4 -13 -3 -14 -3 -13 -4 -13 -4 -12 -4 -13 -3 -14 -3 -14 -3 -13 -3 -13 -3 -12 -2 -12 -2 -12 -1 -11 0 -12 0 -11 0 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -11 1 -11 1 -12 1 -12 1 -11 2 -11 1 -12 2 -11 2 -12 2 -11 3 -13 2 -13 3 -12 2 -12 1 -11 1 -13 1 -12 0 -12 0 -12 0 -12 -1 -11 -1 -13 -1 -12 0 -13 -1 -13 0 -13
63,0.6350,ac:15:18:d4:c9:64,128,44 -64 2 0 11 -17 13 -18 10 -19 11 -18 11 -17 11 -18 11 -17 10 -19 10 -17 10 -19 9 -18 9 -19 10 -19 10 -19 12 -20 11 -18 12 -18 12 -16 11 -15 12 -14 12 -15 11 -12 12 -13 12 -12 12 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 -12 13 -12 13 -12 14 -13 13 -11 14 -12 15 -12 14 -11 14 -12 13 -11 16 -13 15 -13 15 -12 15 -13 14 -12 15 -13 15 -15 11 -13 14 -13 13 -14 13 -14 12 -15 10 -14 13 -15 13 -17 14 -17
65,0.6540,ac:15:18:d4:c9:64,128,44 -64 2 0 4 21 4 22 6 20 5 19 5 19 5 19 5 18 7 20 6 18 6 20 6 18 7 19 7 20 5 20 5 21 5 20 5 20 3 20 3 18 2 18 1 18 1 16 0 17 0 16 -1 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 16 0 16 0 17 0 19 -1 17 -1 18 -1 18 -1 17 -2 18 0 17 -1 20 0 20 -1 19 -1 19 -1 18 -1 20 0 20 1 17 1 18 1 18 2 18 2 19 3 17 2 19 4 20 3 19
67,0.6751,ac:15:18:d4:c9:64,128,44 -64 2 0 -12 7 -12 7 -11 7 -11 7 -11 7 -11 7 -10 7 -11 8 -10 7 -11 8 -9 8 -10 8 -10 8 -11 8 -12 8 -11 7 -11 7 -12 6 -11 5 -11 5 -11 5 -10 4 -10 4 -10 4 -10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 4 -10 3 -11 3 -12 4 -11 3 -11 3 -12 3 -11 3 -12 3 -11 3 -12 3 -12 4 -12 3 -12 4 -11 4 -12 4 -12 4 -10 4 -11 4 -11 4 -11 4 -11 5 -10 6 -11 6 -11 7 -12 6
69,0.6942,ac:15:18:d4:c9:64,128,44 -64 2 0 -12 19 -12 20 -9 19 -10 18 -10 18 -9 19 -9 18 -8 19 -9 18 -10 19 -9 18 -9 18 -9 19 -9 19 -11 20 -10 20 -10 18 -11 17 -10 16 -11 16 -10 15 -11 13 -12 14 -11 12 -12 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 12 -12 12 -13 13 -13 14 -13 12 -14 12 -14 13 -13 11 -14 13 -14 12 -16 13 -15 14 -16 12 -14 13 -13 13 -15 14 -13 15 -11 14 -13 14 -13 14 -11 14 -11 16 -10 14 -13 16 -12 18 -12 15
70,0.7134,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 -20 -13 -19 -14 -17 -13 -16 -13 -17 -14 -17 -13 -16 -15 -16 -14 -16 -15 -16 -14 -15 -15 -15 -15 -16 -15 -16 -15 -17 -15 -17 -13 -16 -12 -18 -12 -16 -11 -16 -11 -16 -10 -15 -9 -16 -8 -15 -7 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -17 -6 -16 -6 -18 -6 -18 -6 -18 -5 -18 -6 -19 -5 -18 -5 -19 -6 -18 -6 -20 -7 -19 -5 -20 -6 -19 -6 -18 -7 -20 -8 -19 -9 -17 -8 -17 -8 -18 -9 -17 -10 -18 -10 -16 -10 -18 -12 -18 -11 -18
73,0.7344,ac:15:18:d4:c9:64,128,44 -64 2 0 3 -14 3 -13 2 -14 2 -13 3 -13 2 -13 2 -13 1 -13 2 -13 2 -14 2 -13 1 -13 1 -13 2 -14 2 -14 3 -14 2 -13 3 -12 3 -12 3 -12 3 -12 3 -10 4 -11 4 -10 4 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -9 5 -9 5 -10 6 -10 6 -10 6 -9 6 -11 6 -9 6 -10 6 -9 8 -10 7 -11 7 -10 6 -10 6 -10 6 -12 5 -11 4 -11 5 -11 5 -11 4 -11 4 -12 3 -11 5 -12 4 -13 5 -12
74,0.7531,ac:15:18:d4:c9:64,128,44 -64 2 0 21 6 21 6 21 3 19 3 20 4 20 3 19 3 20 2 20 2 21 3 19 2 20 2 20 2 21 4 21 5 21 4 20 5 19 6 18 5 17 6 17 6 15 6 16 7 15 6 14 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 6 15 7 16 7 17 8 15 7 15 8 16 8 15 8 16 9 16 7 18 9 18 8 17 9 17 8 16 7 18 9 18 8 17 6 17 6 17 7 17 6 18 6 17 4 18 6 20 4 19 5
76,0.7730,ac:15:18:d4:c9:64,128,44 -64 2 0 9 -10 9 -9 9 -11 8 -10 9 -10 8 -11 8 -10 7 -11 8 -10 8 -10 7 -10 8 -10 7 -10 9 -11 9 -10 10 -11 8 -9 9 -9 8 -9 9 -8 8 -8 8 -7 9 -6 8 -6 8 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -6 8 -6 9 -6 9 -6 9 -6 9 -5 10 -7 9 -6 10 -6 10 -6 11 -6 11 -6 11 -5 10 -6 9 -6 11 -7 9 -7 9 -7 9 -7 9 -8 8 -7 9 -8 8 -8 10 -8 10 -9 10 -8
79,0.7943,ac:15:18:d4:c9:64,128,44 -64 2 0 -19 -12 -21 -12 -19 -9 -19 -10 -18 -10 -19 -10 -18 -9 -20 -8 -18 -8 -20 -9 -19 -9 -20 -8 -21 -10 -19 -9 -22 -11 -19 -9 -20 -10 -18 -11 -17 -10 -16 -11 -16 -11 -14 -10 -14 -11 -13 -11 -13 -12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -13 -12 -13 -14 -13 -13 -14 -14 -12 -13 -13 -15 -13 -14 -12 -14 -13 -15 -12 -12 -14 -16 -14 -15 -14 -16 -14 -15 -14 -15 -14 -14 -16 -15 -13 -11 -16 -13 -15 -13 -15 -12 -17 -12 -14 -9 -17 -12 -19 -12 -18 -12
81,0.8139,ac:15:18:d4:c9:64,128,44 -64 2 0 3 -22 3 -24 1 -21 1 -21 2 -21 1 -22 1 -20 0 -21 0 -20 0 -22 -1 -21 -1 -21 -1 -22 1 -21 2 -24 1 -21 1 -22 3 -21 2 -19 3 -19 4 -19 3 -17 5 -17 4 -16 5 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 -16 6 -17 6 -17 6 -19 6 -16 7 -18 7 -18 7 -17 8 -18 6 -17 8 -19 7 -19 7 -18 7 -19 6 -18 7 -19 6 -20 4 -17 5 -19 5 -18 4 -18 4 -20 2 -18 4 -20 3 -22 3 -21
83,0.8349,ac:15:18:d4:c9:64,128,44 -64 2 0 -14 -4 -14 -4 -14 -3 -13 -3 -13 -3 -13 -3 -13 -3 -14 -2 -13 -2 -14 -3 -13 -2 -13 -2 -13 -2 -14 -3 -14 -3 -14 -3 -13 -3 -12 -4 -12 -4 -11 -4 -12 -4 -10 -4 -11 -5 -10 -5 -9 -5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -5 -10 -5 -11 -5 -11 -6 -10 -5 -10 -6 -11 -6 -10 -6 -11 -6 -10 -6 -11 -7 -11 -6 -11 -7 -11 -6 -10 -6 -12 -7 -12 -5 -11 -4 -11 -5 -11 -5 -11 -4 -12 -4 -11 -3 -12 -5 -13 -4 -13 -5
