SYNC_ID,TIMESTAMP,MAC,CSI_LEN,CSI_VALUES
21,0.2010,ac:15:18:d4:c9:64,128,44 -64 2 0 -3 -14 -4 -14 -4 -13 -4 -13 -3 -13 -4 -13 -4 -12 -5 -13 -4 -12 -4 -13 -4 -12 -5 -12 -5 -13 -4 -13 -3 -14 -3 -13 -3 -13 -2 -13 -3 -12 -1 -12 -2 -12 -1 -11 0 -12 0 -11 0 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -11 -1 -11 -1 -11 -1 -13 -1 -11 -1 -12 -1 -12 0 -11 0 -12 -1 -11 0 -13 -1 -13 0 -13 0 -13 0 -12 -1 -13 -1 -13 -1 -11 -1 -12 -2 -12 -2 -12 -3 -12 -3 -11 -2 -13 -3 -13 -2 -14
23,0.2210,ac:15:18:d4:c9:64,128,44 -64 2 0 19 -12 19 -12 16 -13 16 -12 17 -12 17 -12 15 -12 16 -14 15 -13 15 -14 14 -14 15 -14 15 -14 17 -13 18 -13 17 -13 16 -12 17 -10 16 -10 16 -9 16 -9 14 -8 15 -8 14 -8 15 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -7 15 -6 16 -7 17 -6 16 -5 17 -5 17 -5 16 -5 18 -5 16 -6 19 -6 18 -7 18 -6 18 -7 17 -6 19 -7 18 -7 15 -8 17 -8 17 -7 16 -8 17 -9 15 -10 17 -10 18 -12 17 -10
25,0.2411,ac:15:18:d4:c9:64,128,44 -64 2 0 1 -22 0 -23 -2 -21 -1 -21 -2 -21 -3 -21 -2 -20 -4 -21 -3 -19 -3 -22 -2 -20 -3 -21 -4 -22 -2 -21 -1 -23 -2 -21 -1 -21 0 -21 -1 -19 1 -19 0 -19 0 -17 3 -18 2 -16 2 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 -16 4 -17 4 -17 5 -19 4 -17 5 -18 4 -18 4 -17 5 -19 4 -17 7 -19 5 -20 6 -19 5 -19 5 -19 4 -20 4 -20 2 -18 3 -20 3 -19 1 -18 1 -20 0 -18 2 -20 1 -22 2 -21
27,0.2611,ac:15:18:d4:c9:64,128,44 -64 2 0 10 19 11 19 12 17 11 16 11 17 12 16 11 15 12 16 12 15 13 16 12 14 13 15 12 16 12 16 12 18 12 17 11 17 9 17 9 16 8 16 8 15 7 15 7 15 6 14 5 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 15 5 16 5 16 5 17 5 16 4 17 4 18 4 16 4 18 5 16 5 19 6 19 5 19 6 18 5 17 5 19 6 18 7 16 7 17 7 17 7 16 8 17 8 15 9 18 11 18 9 17
29,0.2817,ac:15:18:d4:c9:64,128,44 -64 2 0 -1 -14 -1 -14 -2 -14 -2 -13 -1 -13 -2 -13 -2 -12 -3 -13 -2 -13 -2 -14 -3 -12 -3 -13 -2 -13 -1 -13 -1 -14 -1 -13 -1 -13 0 -13 0 -12 1 -12 0 -12 1 -11 1 -11 1 -10 2 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 1 -11 1 -11 1 -12 1 -11 1 -12 2 -12 1 -11 2 -12 1 -11 2 -13 1 -13 2 -12 1 -12 1 -12 2 -13 1 -13 0 -11 0 -12 1 -12 0 -12 0 -13 -1 -11 0 -13 -1 -13 0 -14
30,0.3004,ac:15:18:d4:c9:64,128,44 -64 2 0 11 -6 11 -6 12 -7 11 -6 11 -6 10 -7 10 -6 10 -7 11 -7 11 -6 10 -6 10 -6 10 -6 11 -7 12 -7 12 -6 11 -6 11 -5 10 -5 10 -4 10 -5 10 -3 10 -3 9 -2 9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -3 10 -3 10 -3 11 -3 10 -3 10 -3 11 -3 10 -2 11 -3 11 -2 12 -2 12 -2 12 -1 11 -2 10 -2 12 -3 11 -3 10 -4 10 -4 11 -4 10 -4 11 -5 10 -4 11 -4 12 -5 12 -4
33,0.3240,ac:15:18:d4:c9:64,128,44 -64 2 0 9 8 9 8 11 8 9 7 10 7 10 7 9 7 10 6 10 7 10 7 9 6 10 7 9 6 11 7 10 7 11 8 10 7 9 7 9 7 8 7 8 6 7 7 6 7 6 7 5 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 8 5 8 6 9 6 9 6 9 5 9 6 10 5 8 6 10 5 9 6 11 6 10 5 10 6 10 6 9 7 10 7 9 7 8 7 8 7 9 7 8 8 8 8 7 8 9 9 9 8 9
35,0.3427,ac:15:18:d4:c9:64,128,44 -64 2 0 16 -13 17 -15 14 -15 15 -15 15 -14 15 -14 14 -14 14 -15 13 -14 14 -15 13 -15 13 -16 14 -16 14 -15 17 -16 14 -15 15 -14 15 -12 14 -12 15 -11 14 -12 13 -9 14 -10 14 -9 14 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -8 15 -8 15 -8 17 -9 15 -7 16 -8 16 -8 16 -7 17 -8 15 -8 18 -7 17 -9 18 -7 17 -8 17 -9 18 -9 17 -10 14 -9 16 -10 16 -10 15 -10 16 -12 13 -11 16 -11 16 -13 17 -13
37,0.3626,ac:15:18:d4:c9:64,128,44 -64 2 0 -10 -10 -10 -10 -11 -9 -10 -8 -10 -9 -11 -8 -10 -8 -11 -8 -10 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -9 -11 -9 -10 -8 -9 -9 -9 -9 -8 -9 -8 -9 -8 -8 -7 -9 -7 -8 -6 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -9 -6 -9 -7 -10 -7 -10 -6 -10 -6 -10 -7 -10 -6 -10 -7 -11 -7 -10 -7 -11 -7 -11 -7 -11 -7 -11 -7 -10 -8 -11 -8 -10 -8 -9 -8 -10 -8 -10 -8 -9 -9 -10 -9 -8 -9 -10 -10 -10 -9 -10
38,0.3802,ac:15:18:d4:c9:64,128,44 -64 2 0 -6 -12 -6 -13 -7 -12 -6 -12 -5 -12 -6 -12 -6 -11 -7 -12 -6 -11 -7 -12 -6 -11 -7 -12 -7 -12 -6 -12 -6 -13 -6 -12 -6 -12 -4 -12 -4 -12 -4 -11 -4 -11 -3 -10 -3 -11 -3 -10 -2 -11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -10 -3 -11 -3 -11 -3 -12 -2 -11 -2 -12 -2 -12 -2 -11 -2 -12 -3 -11 -2 -13 -3 -13 -2 -13 -3 -12 -2 -12 -3 -13 -3 -13 -4 -11 -4 -12 -3 -12 -4 -11 -4 -12 -5 -11 -4 -12 -6 -13 -5 -13
41,0.4031,ac:15:18:d4:c9:64,128,44 -64 2 0 -22 3 -22 4 -20 6 -20 5 -21 5 -20 6 -19 5 -21 7 -19 5 -21 6 -19 6 -20 6 -20 6 -21 6 -22 5 -21 6 -20 5 -20 3 -19 3 -19 3 -18 3 -17 1 -18 0 -17 1 -17 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 0 -17 -1 -18 -1 -19 -1 -18 -1 -18 -2 -19 -1 -18 -2 -19 -1 -18 -1 -21 -3 -21 -2 -20 -3 -20 -1 -19 -1 -21 -1 -20 0 -18 1 -20 0 -19 1 -19 2 -20 2 -18 3 -20 1 -21 3 -21 2
43,0.4227,ac:15:18:d4:c9:64,128,44 -64 2 0 3 12 3 12 5 12 4 11 4 11 4 11 4 11 4 11 4 10 5 12 5 11 5 11 4 11 4 11 4 12 4 12 4 12 2 12 3 11 1 11 1 10 1 10 1 10 1 9 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 10 1 10 1 10 1 11 1 10 0 10 0 11 0 10 0 11 1 10 0 12 1 12 0 11 0 11 1 10 0 12 1 12 1 10 1 11 2 11 2 10 3 11 3 10 2 12 3 12 3 12
45,0.4429,ac:15:18:d4:c9:64,128,44 -64 2 0 -22 -6 -21 -5 -22 -4 -20 -4 -20 -4 -21 -3 -20 -4 -21 -2 -21 -4 -21 -3 -20 -3 -20 -3 -20 -3 -22 -3 -21 -4 -23 -5 -20 -4 -20 -6 -18 -5 -18 -6 -18 -5 -17 -6 -17 -7 -16 -6 -15 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -8 -15 -8 -16 -9 -17 -10 -16 -9 -15 -9 -17 -10 -15 -10 -17 -10 -16 -10 -17 -12 -18 -11 -17 -11 -17 -10 -15 -9 -19 -10 -18 -9 -18 -7 -17 -7 -18 -8 -17 -7 -19 -7 -18 -6 -19 -7 -21 -7 -19 -7
47,0.4629,ac:15:18:d4:c9:64,128,44 -64 2 0 20 1 22 0 20 -2 20 -1 20 -1 20 -2 19 -2 20 -2 19 -2 20 -2 19 -2 19 -3 20 -3 20 -1 22 -1 20 -1 21 -1 19 1 18 0 18 2 18 1 16 2 17 3 16 3 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 3 16 3 16 4 18 4 16 4 17 5 18 4 16 5 18 5 16 4 19 6 19 4 18 5 18 4 18 4 19 5 19 4 16 2 19 3 18 3 18 2 19 1 17 0 19 2 21 1 21 1
49,0.4825,ac:15:18:d4:c9:64,128,44 -64 2 0 -5 -13 -4 -13 -5 -13 -5 -12 -4 -13 -5 -12 -5 -12 -6 -12 -5 -12 -6 -13 -6 -11 -6 -12 -6 -12 -5 -13 -5 -14 -5 -13 -4 -12 -4 -12 -4 -12 -3 -11 -3 -11 -3 -11 -2 -11 -2 -10 -1 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1 -11 -1 -11 -1 -12 -1 -12 -1 -11 -1 -11 -1 -12 0 -11 -1 -12 -1 -11 -1 -13 -1 -13 0 -13 -1 -12 -1 -11 -1 -13 -2 -12 -2 -11 -2 -12 -2 -12 -2 -12 -3 -12 -4 -11 -3 -13 -4 -13 -3 -13
51,0.5026,ac:15:18:d4:c9:64,128,44 -64 2 0 -11 7 -12 8 -10 8 -10 8 -10 8 -10 8 -9 8 -10 8 -9 7 -10 8 -9 8 -9 8 -10 9 -10 8 -12 8 -10 7 -11 7 -11 6 -10 6 -10 5 -10 5 -9 4 -10 5 -9 4 -10 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 5 -10 4 -10 4 -11 5 -10 4 -11 4 -11 4 -10 4 -11 4 -10 4 -12 4 -11 5 -12 4 -11 5 -10 5 -12 5 -12 5 -9 5 -11 5 -10 5 -10 5 -10 6 -9 6 -11 6 -11 7 -12 7
53,0.5226,ac:15:18:d4:c9:64,128,44 -64 2 0 -12 -8 -11 -8 -12 -7 -11 -7 -11 -8 -11 -7 -11 -7 -12 -6 -12 -7 -12 -7 -11 -6 -12 -7 -11 -6 -12 -7 -12 -7 -12 -7 -11 -7 -10 -8 -10 -7 -9 -7 -9 -7 -9 -8 -8 -8 -8 -7 -7 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -8 -8 -7 -8 -8 -9 -8 -9 -7 -9 -7 -9 -8 -10 -7 -9 -8 -9 -7 -9 -8 -11 -8 -10 -7 -10 -8 -10 -7 -9 -9 -10 -9 -9 -9 -8 -8 -8 -9 -8 -9 -8 -10 -8 -10 -7 -10 -9 -11 -8 -10 -9
55,0.5413,ac:15:18:d4:c9:64,128,44 -64 2 0 10 17 12 19 12 15 12 16 12 16 13 15 12 15 13 15 11 14 13 16 12 14 13 15 14 16 12 15 13 18 12 15 13 17 11 16 10 15 8 15 9 14 8 13 7 15 6 14 6 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 14 5 16 5 15 6 18 4 15 5 17 5 18 4 16 5 17 5 15 5 19 5 18 4 18 5 18 6 17 6 18 7 19 7 14 8 17 7 16 8 15 9 16 8 14 9 17 10 18 9 17
57,0.5614,ac:15:18:d4:c9:64,128,44 -64 2 0 19 9 19 8 20 7 19 6 18 7 19 5 18 6 19 5 19 5 20 5 18 4 19 5 18 5 20 5 20 7 20 7 19 7 17 8 17 7 16 7 16 7 15 7 15 8 13 7 13 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 10 12 10 13 11 14 11 13 11 12 11 14 12 12 11 14 12 13 11 15 13 15 12 14 12 14 12 13 11 16 12 15 11 14 9 15 9 15 10 15 9 17 9 16 7 17 9 18 8 17 9
58,0.5806,ac:15:18:d4:c9:64,128,44 -64 2 0 -12 18 -12 18 -10 18 -10 17 -11 18 -10 18 -9 17 -8 18 -10 18 -10 18 -9 17 -9 17 -9 17 -9 19 -10 18 -11 19 -10 17 -11 16 -10 16 -11 14 -11 15 -10 13 -12 13 -11 11 -12 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 11 -12 11 -13 12 -14 12 -13 11 -13 11 -14 12 -13 11 -14 13 -14 12 -16 12 -15 13 -16 12 -15 13 -13 12 -15 14 -13 14 -12 14 -12 13 -13 15 -11 14 -11 15 -10 15 -13 15 -12 16 -12 15
61,0.6011,ac:15:18:d4:c9:64,128,44 -64 2 0 -5 -22 -6 -22 -7 -21 -6 -20 -6 -20 -7 -20 -6 -19 -9 -20 -7 -20 -7 -21 -7 -19 -7 -19 -8 -20 -7 -20 -7 -21 -7 -21 -6 -20 -5 -19 -5 -19 -3 -18 -4 -19 -3 -17 -2 -18 -1 -17 -1 -16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 1 -17 1 -18 1 -19 1 -18 1 -18 1 -19 1 -17 1 -19 2 -18 3 -20 2 -20 3 -20 2 -20 1 -18 0 -21 -1 -20 -2 -18 -1 -19 -1 -19 -2 -18 -3 -20 -4 -18 -2 -20 -3 -21 -2 -21
63,0.6235,ac:15:18:d4:c9:64,128,44 -64 2 0 1 12 1 14 2 12 2 12 2 12 2 12 2 11 3 12 2 10 3 12 3 11 3 12 3 12 2 12 2 13 2 12 2 12 0 12 1 11 0 11 0 10 0 9 -1 10 -1 9 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 -1 10 -1 10 -1 11 -1 10 -2 11 -2 11 -2 10 -2 11 -1 10 -2 12 -1 12 -1 11 -1 11 -1 11 -1 12 -1 12 0 10 -1 11 0 11 0 11 1 12 1 10 1 12 2 12 1 12
65,0.6414,ac:15:18:d4:c9:64,128,44 -64 2 0 -22 6 -21 6 -20 8 -18 7 -20 7 -19 8 -18 8 -19 9 -18 8 -19 8 -18 8 -18 9 -18 9 -20 9 -20 8 -20 9 -19 7 -19 6 -18 6 -18 5 -18 5 -17 4 -17 4 -16 3 -16 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 0 -17 0 -19 0 -19 0 -18 0 -18 -1 -19 0 -17 -1 -19 -1 -18 0 -21 -1 -20 0 -19 -1 -20 -1 -18 0 -21 0 -19 2 -18 2 -19 1 -19 2 -18 3 -19 4 -18 5 -20 4 -21 5 -20 4
67,0.6614,ac:15:18:d4:c9:64,128,44 -64 2 0 -17 14 -17 16 -14 14 -14 15 -15 14 -14 15 -13 14 -13 16 -12 14 -13 16 -12 15 -12 16 -14 17 -14 15 -16 16 -14 15 -14 15 -15 13 -13 12 -15 12 -14 12 -13 10 -14 11 -13 10 -14 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -14 8 -15 8 -15 8 -17 9 -15 7 -17 8 -17 8 -16 7 -17 8 -15 8 -18 9 -17 10 -17 9 -17 9 -17 9 -18 9 -17 11 -14 10 -16 10 -16 10 -15 10 -16 12 -13 11 -16 12 -16 14 -16 13
68,0.6806,ac:15:18:d4:c9:64,128,44 -64 2 0 18 -11 20 -12 15 -12 17 -12 16 -12 16 -12 15 -12 16 -14 14 -12 16 -13 15 -13 15 -14 16 -14 16 -13 19 -14 16 -12 17 -12 17 -10 16 -10 16 -9 16 -9 14 -7 15 -8 15 -7 15 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -6 16 -6 15 -6 18 -6 15 -5 17 -5 17 -5 17 -5 18 -5 15 -5 19 -5 18 -6 18 -5 18 -7 18 -6 18 -6 19 -8 14 -7 17 -8 16 -7 16 -8 17 -10 14 -9 17 -9 18 -11 18 -10
71,0.7011,ac:15:18:d4:c9:64,128,44 -64 2 0 -22 6 -23 6 -19 7 -19 7 -20 7 -20 8 -18 7 -19 8 -18 8 -19 8 -18 8 -19 9 -20 9 -20 8 -22 7 -20 8 -20 7 -20 5 -18 5 -18 4 -19 4 -17 3 -18 3 -17 3 -17 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -17 2 -17 1 -18 1 -20 1 -17 0 -18 0 -19 0 -18 0 -19 0 -17 1 -20 0 -20 1 -20 0 -20 1 -19 1 -21 1 -21 2 -17 3 -19 2 -19 2 -18 3 -20 4 -17 5 -19 4 -21 6 -20 5
72,0.7206,ac:15:18:d4:c9:64,128,44 -64 2 0 -15 -17 -16 -17 -16 -14 -15 -14 -15 -15 -16 -14 -15 -14 -17 -14 -16 -13 -17 -14 -17 -12 -17 -13 -17 -13 -16 -14 -17 -16 -16 -15 -15 -15 -14 -16 -14 -14 -12 -14 -12 -15 -11 -13 -11 -14 -11 -13 -10 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 -14 -9 -15 -9 -16 -10 -17 -8 -16 -8 -16 -9 -17 -8 -16 -8 -17 -9 -15 -10 -18 -11 -18 -9 -17 -10 -17 -9 -17 -10 -18 -11 -17 -11 -15 -12 -16 -11 -16 -12 -15 -12 -16 -13 -13 -13 -16 -15 -16 -14 -16
75,0.7433,ac:15:18:d4:c9:64,128,44 -64 2 0 11 -4 13 -5 11 -6 11 -6 12 -5 11 -6 11 -5 11 -6 10 -6 11 -6 10 -6 11 -6 11 -6 11 -6 13 -5 11 -5 12 -5 11 -4 11 -4 11 -3 11 -3 9 -2 10 -2 9 -2 10 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -2 10 -2 10 -2 11 -2 10 -2 11 -2 11 -2 10 -1 11 -1 10 -2 12 -1 12 -2 12 -1 12 -2 11 -2 12 -2 12 -3 10 -3 11 -3 11 -3 10 -3 11 -4 9 -4 11 -4 12 -4 12 -4
77,0.7627,ac:15:18:d4:c9:64,128,44 -64 2 0 -17 13 -18 14 -15 14 -16 13 -16 13 -16 14 -15 13 -15 15 -14 13 -16 14 -14 13 -15 14 -15 14 -15 14 -17 14 -17 14 -16 13 -17 11 -15 11 -16 10 -16 10 -15 8 -16 8 -15 8 -15 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -15 8 -15 7 -16 8 -17 8 -16 7 -17 7 -18 7 -16 6 -18 8 -17 7 -20 7 -19 8 -19 6 -18 8 -17 8 -19 9 -18 9 -15 9 -17 9 -16 10 -16 10 -16 11 -14 10 -17 10 -17 13 -17 12
79,0.7817,ac:15:18:d4:c9:64,128,44 -64 2 0 -10 -10 -9 -10 -11 -10 -9 -9 -10 -9 -10 -9 -10 -9 -11 -8 -10 -9 -10 -9 -10 -9 -10 -9 -10 -8 -11 -9 -10 -9 -11 -10 -10 -9 -9 -10 -9 -9 -8 -9 -8 -9 -7 -9 -7 -9 -6 -9 -6 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -6 -9 -5 -9 -6 -10 -6 -10 -6 -10 -5 -10 -6 -11 -5 -10 -6 -11 -5 -11 -5 -12 -6 -12 -5 -12 -5 -11 -5 -10 -7 -12 -7 -11 -7 -10 -7 -10 -7 -10 -7 -9 -8 -10 -8 -9 -8 -11 -8 -11 -8 -11
81,0.8024,ac:15:18:d4:c9:64,128,44 -64 2 0 -11 -9 -11 -9 -11 -8 -11 -8 -11 -8 -11 -8 -10 -8 -12 -7 -10 -8 -11 -8 -11 -8 -11 -8 -11 -8 -12 -8 -12 -8 -11 -9 -11 -8 -10 -9 -10 -8 -9 -8 -9 -8 -8 -8 -7 -9 -7 -9 -6 -9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 -9 -7 -9 -7 -10 -7 -10 -7 -9 -6 -10 -7 -10 -6 -10 -7 -10 -6 -10 -7 -11 -7 -11 -6 -11 -7 -11 -6 -10 -8 -11 -8 -10 -8 -9 -8 -9 -8 -9 -8 -9 -9 -9 -8 -8 -9 -10 -10 -10 -9 -10
