SYNC_ID,TIMESTAMP,MAC,CSI_LEN,CSI_VALUES
20,0.2085,ac:15:18:d4:c9:64,128,44 -64 2 0 7 10 7 11 8 9 7 9 7 9 7 9 7 9 8 9 7 8 8 9 7 8 8 8 8 9 7 9 7 10 7 9 7 9 6 10 6 9 5 9 5 9 4 9 4 9 4 8 3 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 8 4 9 4 9 4 10 4 9 4 9 4 10 3 9 4 10 4 9 4 11 5 10 4 10 4 10 4 9 4 11 5 10 5 9 5 9 5 10 5 9 6 9 6 8 6 10 7 10 7 10
22,0.2282,ac:15:18:d4:c9:64,128,44 -64 2 0 -7 11 -7 11 -6 11 -5 11 -6 10 -6 11 -5 10 -5 11 -5 10 -5 11 -4 11 -5 11 -5 11 -6 11 -6 11 -6 11 -6 11 -7 10 -6 9 -7 9 -6 9 -6 8 -7 8 -6 7 -6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 8 -7 7 -7 7 -8 8 -7 7 -7 7 -8 8 -8 7 -8 8 -8 7 -9 8 -8 9 -9 8 -8 8 -8 8 -9 9 -8 9 -6 8 -7 8 -7 9 -7 9 -6 9 -5 9 -7 10 -6 11 -7 10
25,0.2491,ac:15:18:d4:c9:64,128,44 -64 2 0 3 12 3 12 4 11 4 10 3 11 4 11 4 11 4 11 4 10 4 11 4 10 4 11 4 11 3 12 3 12 3 12 3 11 2 11 2 11 1 10 1 10 0 10 0 10 0 9 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 9 1 9 1 10 0 10 0 10 0 10 0 11 0 10 0 11 1 10 -1 12 0 11 0 11 0 11 1 10 0 12 1 11 1 10 1 10 1 11 1 10 2 11 3 10 2 12 3 12 2 12
27,0.2710,ac:15:18:d4:c9:64,128,44 -64 2 0 10 -8 10 -8 9 -9 9 -8 9 -8 9 -9 9 -8 8 -9 8 -8 9 -9 8 -8 8 -9 9 -9 9 -9 10 -9 9 -8 9 -8 9 -7 9 -7 9 -6 9 -7 8 -6 9 -5 8 -5 9 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -5 9 -4 9 -5 10 -4 9 -4 10 -4 10 -4 9 -4 10 -4 9 -4 11 -4 11 -5 10 -4 10 -4 10 -5 11 -5 10 -5 9 -5 10 -6 10 -6 9 -6 9 -7 8 -7 10 -6 10 -8 10 -7
29,0.2892,ac:15:18:d4:c9:64,128,44 -64 2 0 19 -6 20 -6 18 -8 17 -8 18 -7 18 -8 17 -8 18 -9 17 -8 18 -8 16 -8 17 -9 18 -8 19 -8 20 -8 19 -7 18 -7 18 -5 17 -5 17 -4 17 -4 16 -3 17 -3 15 -2 15 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -3 16 -3 16 -3 17 -3 16 -2 17 -2 17 -2 16 -2 18 -2 17 -3 19 -1 19 -3 18 -2 18 -2 17 -2 19 -2 18 -3 16 -4 17 -4 17 -4 17 -4 18 -6 16 -6 18 -5 19 -6 19 -5
30,0.3084,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 5 -12 5 -12 5 -11 5 -12 4 -11 5 -11 5 -11 6 -11 5 -12 6 -10 5 -11 5 -11 5 -12 6 -12 5 -12 5 -12 4 -12 4 -11 4 -11 3 -10 3 -11 2 -11 2 -10 2 -10 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -11 1 -10 1 -11 1 -11 1 -11 1 -11 0 -12 1 -11 0 -12 1 -11 1 -13 0 -12 1 -12 0 -12 1 -11 1 -13 1 -12 2 -11 2 -11 2 -12 2 -11 2 -11 3 -11 3 -12 3 -12 4 -12 3
33,0.3292,ac:15:18:d4:c9:64,128,44 -64 2 0 -6 -12 -6 -13 -6 -11 -6 -11 -6 -11 -6 -11 -6 -11 -7 -11 -6 -11 -7 -11 -6 -11 -7 -11 -7 -11 -6 -11 -6 -12 -6 -11 -6 -12 -5 -12 -5 -11 -4 -11 -4 -11 -4 -10 -3 -10 -3 -10 -3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 -10 -3 -10 -3 -11 -3 -12 -3 -10 -2 -11 -2 -11 -2 -11 -2 -11 -3 -10 -2 -12 -3 -12 -2 -12 -3 -12 -3 -11 -3 -12 -3 -12 -3 -10 -4 -11 -4 -11 -4 -11 -4 -12 -5 -10 -5 -12 -6 -12 -5 -12
34,0.3479,ac:15:18:d4:c9:64,128,44 -64 2 0 12 1 12 1 12 -1 12 0 12 0 12 0 11 0 12 -1 11 -1 12 -1 11 -1 12 -1 12 -1 12 0 13 0 12 1 12 1 11 2 11 1 10 2 10 1 9 2 9 3 9 2 9 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 1 9 2 10 1 10 2 9 2 10 2 10 3 9 2 11 3 10 2 11 3 11 2 11 3 11 2 10 2 11 3 11 2 10 1 11 2 11 2 10 1 11 1 10 0 11 1 12 0 12 1
37,0.3703,ac:15:18:d4:c9:64,128,44 -64 2 0 -7 -12 -7 -12 -8 -11 -7 -10 -7 -11 -8 -11 -7 -10 -8 -11 -7 -10 -8 -11 -8 -10 -8 -10 -8 -10 -8 -11 -8 -12 -7 -11 -7 -11 -6 -11 -6 -10 -5 -10 -5 -10 -5 -10 -4 -10 -4 -9 -3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -10 -3 -10 -4 -11 -4 -11 -4 -10 -3 -11 -3 -11 -3 -11 -3 -11 -4 -10 -3 -12 -4 -12 -3 -12 -4 -12 -4 -11 -4 -12 -5 -12 -5 -10 -5 -11 -5 -11 -5 -10 -5 -11 -6 -10 -6 -11 -7 -12 -6 -12
38,0.3889,ac:15:18:d4:c9:64,128,44 -64 2 0 18 -9 20 -9 17 -10 17 -10 17 -10 17 -10 16 -9 17 -11 16 -10 17 -10 16 -10 16 -11 17 -11 17 -10 19 -10 17 -10 17 -9 17 -8 16 -7 16 -7 16 -7 15 -5 16 -5 15 -4 15 -4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 -5 15 -4 16 -5 17 -5 16 -4 17 -4 17 -4 16 -3 18 -4 16 -4 19 -3 18 -5 18 -3 18 -4 17 -4 18 -4 18 -5 15 -6 17 -6 17 -6 16 -6 17 -7 14 -8 18 -7 18 -9 18 -7
41,0.4091,ac:15:18:d4:c9:64,128,44 -64 2 0 19 1 22 1 19 -2 20 -1 20 0 19 -1 19 -1 20 -1 18 -2 20 -2 18 -3 19 -3 20 -2 19 0 22 0 19 0 20 0 19 2 18 1 18 2 17 2 15 2 16 3 15 2 15 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 2 16 3 16 3 18 4 15 4 17 4 16 5 16 4 17 5 16 3 18 4 19 3 18 4 17 4 17 4 18 5 19 4 16 2 18 3 17 3 17 2 18 2 16 0 19 1 20 0 20 0
43,0.4292,ac:15:18:d4:c9:64,128,44 -64 2 0 9 -12 9 -12 7 -12 7 -12 8 -12 7 -12 7 -11 7 -13 7 -12 7 -13 6 -12 6 -12 6 -12 7 -12 8 -13 7 -12 7 -12 8 -11 7 -10 8 -10 7 -10 7 -9 8 -9 7 -8 8 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 -8 9 -7 9 -8 9 -8 9 -7 9 -7 10 -8 9 -7 10 -8 9 -8 11 -8 10 -9 10 -8 10 -8 9 -8 10 -9 9 -9 8 -9 9 -9 9 -9 8 -9 8 -10 7 -10 9 -10 9 -11 9 -11
45,0.4487,ac:15:18:d4:c9:64,128,44 -64 2 0 -6 12 -5 11 -4 12 -4 11 -5 11 -4 11 -4 11 -3 11 -4 11 -5 12 -4 10 -4 11 -4 10 -4 12 -5 11 -5 12 -5 11 -5 10 -4 10 -5 9 -5 9 -6 9 -6 9 -6 8 -6 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -7 8 -7 7 -7 8 -8 8 -7 8 -7 7 -7 9 -7 7 -7 9 -8 8 -9 8 -8 9 -9 8 -8 8 -7 8 -8 9 -7 9 -6 9 -7 9 -6 9 -6 9 -5 10 -5 10 -6 10 -7 11 -7 10
47,0.4744,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 2 -14 2 -13 3 -12 3 -13 3 -12 3 -12 3 -12 4 -12 3 -13 3 -11 3 -12 3 -12 4 -13 3 -13 3 -13 3 -12 2 -12 2 -11 2 -11 1 -11 1 -10 1 -11 0 -10 0 -10 -1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -10 -1 -10 -1 -11 -1 -12 -1 -11 -1 -11 -2 -12 -1 -11 -2 -12 -1 -11 -2 -12 -2 -12 -1 -12 -2 -12 -1 -11 -1 -13 -1 -13 -1 -11 0 -11 0 -12 0 -12 0 -12 1 -11 1 -12 1 -13 1 -13 1
48,0.4884,ac:15:18:d4:c9:64,128,44 -64 2 0 2 12 2 12 3 12 3 11 2 11 3 11 3 11 4 11 3 10 4 11 3 10 4 11 4 11 3 11 3 12 3 12 3 12 1 11 2 11 1 11 1 10 0 10 0 10 0 9 -1 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 0 10 0 10 -1 11 0 10 -1 10 -1 11 -1 10 -1 11 -1 9 -1 11 -1 12 -1 11 -1 11 -1 10 -1 11 0 12 1 10 0 11 1 11 0 10 1 11 2 10 1 11 2 12 1 12
51,0.5103,ac:15:18:d4:c9:64,128,44 -64 2 0 17 -12 17 -13 15 -14 14 -13 15 -13 14 -13 14 -13 14 -14 13 -13 14 -15 13 -14 13 -14 14 -14 15 -13 16 -14 16 -13 15 -12 15 -11 14 -11 15 -10 15 -10 13 -8 15 -8 14 -7 14 -7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 -8 14 -8 15 -8 16 -8 15 -7 15 -7 16 -7 15 -7 16 -7 15 -7 18 -7 17 -8 17 -7 17 -8 15 -8 17 -9 16 -9 14 -9 15 -9 15 -9 14 -10 16 -11 13 -11 16 -11 16 -13 16 -11
52,0.5281,ac:15:18:d4:c9:64,128,44 -64 2 0 1 -22 0 -21 -1 -22 0 -20 0 -20 -2 -21 -1 -20 -3 -21 -1 -20 -2 -21 -2 -19 -2 -20 -2 -20 -2 -21 -1 -21 -1 -22 0 -20 0 -20 0 -19 2 -18 1 -18 2 -18 3 -17 3 -16 3 -15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 -16 5 -15 5 -18 5 -17 5 -17 5 -16 6 -18 6 -16 6 -18 6 -17 7 -18 6 -19 7 -18 6 -18 5 -17 5 -20 4 -18 3 -18 4 -18 3 -18 3 -18 2 -19 2 -18 4 -20 2 -20 3 -19
54,0.5481,ac:15:18:d4:c9:64,128,44 -64 2 0 6 -21 6 -20 4 -21 5 -19 4 -20 3 -20 3 -19 2 -20 4 -20 3 -21 3 -19 3 -19 3 -19 3 -21 4 -20 4 -22 4 -20 5 -19 4 -18 5 -17 4 -18 5 -16 7 -16 6 -15 7 -14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -14 9 -13 10 -15 10 -15 10 -14 10 -14 10 -15 9 -14 10 -15 10 -15 13 -16 11 -16 12 -15 11 -15 9 -14 10 -17 9 -16 8 -17 8 -16 8 -16 6 -16 6 -18 6 -17 8 -18 7 -19 8 -18
56,0.5683,ac:15:18:d4:c9:64,128,44 -64 2 0 -10 9 -9 9 -9 10 -8 9 -9 9 -8 10 -8 9 -7 10 -8 9 -8 9 -8 9 -8 9 -8 9 -8 10 -9 10 -9 10 -8 9 -8 8 -8 8 -8 7 -8 8 -9 6 -9 6 -8 5 -8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 5 -9 5 -10 5 -10 5 -9 5 -9 5 -10 6 -9 5 -10 6 -10 5 -11 5 -11 5 -11 5 -11 5 -9 5 -11 6 -10 6 -9 6 -9 6 -9 7 -9 6 -9 8 -8 7 -10 7 -10 8 -10 8
58,0.5885,ac:15:18:d4:c9:64,128,44 -64 2 0 -1 21 -1 21 1 20 1 19 0 19 1 20 1 18 2 20 2 18 2 20 3 18 3 18 2 19 1 20 0 21 1 20 1 20 -1 19 0 18 -2 17 -2 17 -2 15 -3 16 -3 15 -4 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -3 15 -4 15 -4 16 -4 17 -4 16 -5 17 -5 17 -5 16 -6 17 -4 16 -6 19 -4 18 -5 18 -5 18 -4 17 -5 19 -4 19 -2 17 -3 17 -3 17 -2 17 -2 19 -1 17 -2 19 -1 20 -1 18
60,0.6083,ac:15:18:d4:c9:64,128,44 -64 2 0 12 17 13 17 13 14 13 14 12 15 13 14 12 14 14 14 12 13 14 14 13 13 13 13 13 14 13 15 13 16 12 15 12 16 10 16 10 14 9 15 9 14 8 13 8 14 7 13 6 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 14 7 14 7 15 8 16 7 15 7 16 7 17 6 15 7 17 7 15 7 18 8 17 7 17 8 17 7 15 8 17 8 17 8 14 8 16 9 15 9 14 10 15 10 13 10 15 12 16 11 15
63,0.6310,ac:15:18:d4:c9:64,128,44 -64 2 0 8 -11 7 -10 7 -11 7 -10 7 -10 6 -11 7 -10 6 -11 6 -10 7 -11 6 -10 6 -11 6 -10 7 -11 7 -11 8 -11 7 -10 7 -9 7 -9 7 -8 7 -9 7 -7 8 -8 7 -7 7 -6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 -7 7 -6 8 -7 8 -7 8 -6 8 -6 9 -7 8 -6 9 -7 8 -6 10 -7 9 -7 9 -7 9 -7 8 -7 9 -8 8 -8 7 -8 8 -8 8 -8 8 -8 8 -9 7 -8 8 -9 8 -10 9 -9
64,0.6482,ac:15:18:d4:c9:64,128,44 -64 2 0 8 9 9 10 9 7 9 7 9 8 9 7 9 7 9 7 8 7 9 8 9 7 9 7 10 8 9 8 9 9 8 8 9 9 7 9 7 8 7 8 6 8 6 7 5 8 5 8 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 6 8 5 8 6 9 5 8 5 9 5 9 5 8 6 9 5 8 6 10 6 9 5 9 6 9 6 9 6 9 7 10 6 8 7 9 7 8 7 8 8 8 7 7 7 9 9 9 8 9
66,0.6689,ac:15:18:d4:c9:64,128,44 -64 2 0 11 -5 12 -6 11 -7 10 -6 11 -6 10 -7 10 -6 10 -7 10 -7 10 -7 9 -7 10 -7 10 -7 11 -7 12 -6 11 -6 10 -6 10 -5 10 -5 10 -5 10 -5 9 -4 9 -3 9 -3 9 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 -2 10 -2 10 -2 10 -2 10 -2 10 -2 10 -2 10 -2 11 -2 10 -2 11 -2 11 -2 11 -2 11 -2 10 -2 11 -2 11 -3 9 -4 11 -3 10 -4 10 -4 11 -5 9 -5 11 -4 12 -5 11 -5
68,0.6882,ac:15:18:d4:c9:64,128,44 -64 2 0 1 12 1 12 2 12 2 12 1 12 2 11 2 11 3 11 1 11 1 12 1 11 1 11 2 11 2 12 1 12 1 13 1 12 0 11 1 11 0 11 0 10 -1 10 -2 10 -2 9 -2 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -2 9 -2 9 -2 10 -2 10 -2 10 -2 10 -2 11 -2 9 -2 11 -3 10 -4 11 -3 11 -4 11 -3 11 -2 10 -2 12 -2 11 -1 10 -1 10 -1 11 -1 10 1 11 0 10 -1 12 -1 12 -1 12
71,0.7091,ac:15:18:d4:c9:64,128,44 -64 2 0 -13 16 -14 18 -10 16 -11 17 -12 16 -11 17 -10 15 -10 17 -9 15 -10 17 -9 16 -9 17 -11 18 -10 16 -13 18 -11 16 -11 16 -12 15 -11 14 -12 13 -12 13 -11 11 -12 11 -12 11 -13 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -12 11 -13 11 -12 11 -14 12 -12 10 -14 11 -14 11 -14 10 -15 11 -12 10 -16 11 -15 12 -15 11 -14 12 -14 12 -15 12 -15 13 -11 12 -13 13 -13 13 -12 13 -12 14 -10 13 -13 14 -13 16 -13 15
72,0.7287,ac:15:18:d4:c9:64,128,44 -64 2 0 -21 1 -22 2 -20 3 -20 3 -20 2 -20 3 -19 3 -20 4 -19 4 -20 3 -18 4 -20 5 -20 4 -21 3 -22 2 -20 3 -20 2 -20 0 -19 1 -18 0 -18 0 -17 0 -18 -1 -16 -1 -16 -2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -16 -2 -17 -2 -17 -2 -19 -3 -17 -3 -18 -3 -19 -3 -17 -3 -19 -3 -17 -2 -20 -4 -20 -2 -19 -3 -19 -3 -18 -2 -20 -3 -20 -2 -17 -1 -19 -1 -19 -1 -18 -1 -19 0 -17 2 -20 0 -21 2 -21 1
75,0.7488,ac:15:18:d4:c9:64,128,44 -64 2 0 16 -15 15 -14 14 -16 13 -15 14 -14 13 -15 13 -14 12 -16 13 -15 13 -15 12 -14 12 -15 12 -14 13 -16 14 -15 15 -16 13 -15 14 -13 13 -13 13 -11 13 -12 13 -11 14 -10 13 -9 12 -8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14 -8 14 -7 16 -8 15 -8 15 -8 15 -7 17 -8 15 -7 16 -7 16 -7 18 -7 17 -8 17 -7 16 -8 15 -7 17 -10 15 -9 15 -11 15 -10 16 -10 14 -10 15 -12 13 -11 16 -11 16 -13 15 -11
76,0.7681,ac:15:18:d4:c9:64,128,44 -64 2 0 -11 8 -11 8 -9 8 -9 8 -10 8 -9 8 -9 8 -9 9 -9 8 -9 8 -8 8 -8 9 -9 9 -9 8 -10 9 -10 8 -9 8 -10 7 -9 7 -9 6 -9 6 -8 5 -10 5 -9 5 -9 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -9 4 -9 4 -10 4 -11 4 -10 4 -10 4 -11 4 -10 4 -11 4 -10 4 -12 4 -11 5 -11 4 -11 5 -10 5 -12 5 -11 5 -9 5 -10 5 -10 5 -10 5 -10 6 -9 7 -10 7 -11 8 -11 7
79,0.7890,ac:15:18:d4:c9:64,128,44 -64 2 0 11 5 11 5 12 3 11 3 11 4 11 3 11 3 11 3 11 3 11 3 10 3 11 3 11 3 12 4 11 4 12 5 11 4 10 5 10 4 9 5 9 4 8 5 8 5 7 5 7 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 5 8 5 9 5 9 5 8 5 8 5 9 6 8 6 9 6 9 6 9 7 9 6 9 6 9 6 8 5 10 7 10 6 9 5 9 5 9 5 9 5 10 4 9 4 10 5 11 5 11 5
80,0.8083,ac:15:18:d4:c9:64,128,44 -64 2 0 18 10 19 10 17 7 17 8 17 8 18 7 17 7 19 6 17 6 19 7 17 6 18 6 19 7 18 7 19 9 18 7 18 8 16 9 16 8 14 9 15 8 13 8 13 9 12 8 12 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 10 12 11 12 10 13 12 12 10 12 12 12 12 12 11 13 13 12 10 13 13 14 13 13 13 13 13 13 12 14 12 15 12 13 9 14 10 14 10 14 9 16 10 14 7 16 10 18 9 17 10
82,0.8279,ac:15:18:d4:c9:64,128,44 -64 2 0 -8 -12 -7 -11 -9 -12 -7 -10 -7 -11 -8 -10 -7 -10 -8 -10 -8 -10 -8 -11 -8 -10 -8 -10 -8 -10 -8 -11 -8 -11 -7 -11 -7 -11 -6 -11 -6 -10 -5 -11 -5 -10 -5 -10 -5 -10 -4 -10 -3 -10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -4 -10 -3 -10 -4 -11 -4 -11 -4 -11 -3 -10 -4 -12 -3 -11 -3 -11 -3 -11 -3 -12 -4 -12 -3 -12 -4 -12 -3 -10 -4 -13 -4 -11 -5 -11 -4 -11 -5 -11 -5 -11 -6 -11 -6 -10 -6 -11 -6 -12 -6 -12
